Entry,Date,Location,Observer,Time start,Species,Fork length,Group size,Fish_ID,Minute,Substrate,Food_specific,Food_category,Bites
9312,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,17,Dead_coral,CCA,CCA,9
9313,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,17,Dead_coral,CCA,CCA,8
9314,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,18,Dead_coral,CCA,CCA,1
9315,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,18,Boulder,Turf,Turf,7
9316,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,18,Boulder,Turf,Turf,3
9317,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,18,Boulder,Turf,Turf,2
9318,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,18,Boulder,Turf,Turf,5
9319,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,18,Boulder,Turf,Turf,4
9320,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,19,Pavement,Turf,Turf,4
9321,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,19,Pavement,Turf,Turf,2
9322,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,19,Pavement,Turf,Turf,2
9323,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,19,Boulder,Turf,Turf,5
9324,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,19,Boulder,CCA,CCA,5
9325,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,19,Boulder,CCA,CCA,7
9326,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,19,Rubble,Turf,Turf,1
9327,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,19,Rubble,Turf,Turf,5
9328,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,19,Rubble,Turf,Turf,9
9329,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,20,Dead_coral,CCA,CCA,3
9330,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,20,Boulder,Turf,Turf,6
9331,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,20,Boulder,Turf,Turf,8
9332,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,20,Rubble,Turf,Turf,4
9333,2013-07-20,Carysfort,Tom Adam,11:43:00,Scarus taeniopterus,18,1,Sc_taeniopterus_C1,20,Rubble,Turf,Turf,7
8972,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,1,Pavement,Turf,Turf,24
8973,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,2,Pavement,Turf,Turf,1
8974,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,2,Pavement,Turf,Turf,1
8975,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,2,Pavement,Turf,Turf,1
8976,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,2,Dead_coral,CCA,CCA,14
8977,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,2,Boulder,CCA,CCA,16
8978,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,2,Boulder,CCA,CCA,13
8979,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,3,Pavement,Turf,Turf,5
8980,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,3,Boulder,CCA,CCA,4
8981,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,3,Boulder,Turf,Turf,15
8982,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,3,Boulder,Turf,Turf,3
8983,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,3,Boulder,Turf,Turf,3
8984,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,3,Dead_fire_coral,Turf,Turf,3
8985,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,4,Boulder,CCA,CCA,2
8986,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,4,Boulder,CCA,CCA,5
8987,2013-07-20,Carysfort,Tom Adam,14:40:00,Scarus taeniopterus,25,1,Sc_taeniopterus_C2,4,Boulder,Turf,Turf,13
