,region,site,date,depth_m,transect,colony_id,coral_species,col_size,l_cm,w_cm,percent_live,percent_col_inside,n_scars,percent_new,scar_min_mm2,scar_max_mm2,scar_med_mm2
2425,Panamá,Isla Pastores Outside,2013-08-20,10,1,2425,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2426,Panamá,Isla Pastores Outside,2013-08-20,10,1,2426,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2427,Panamá,Isla Pastores Outside,2013-08-20,10,1,2427,Porites astreoides,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2428,Panamá,Isla Pastores Outside,2013-08-20,10,1,2428,Branching Porites spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2429,Panamá,Isla Pastores Outside,2013-08-20,10,1,2429,Scolymia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2430,Panamá,Isla Pastores Outside,2013-08-20,10,1,2430,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2431,Panamá,Isla Pastores Outside,2013-08-20,10,1,2431,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2432,Panamá,Isla Pastores Outside,2013-08-20,10,1,2432,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2433,Panamá,Isla Pastores Outside,2013-08-20,10,1,2433,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2434,Panamá,Isla Pastores Outside,2013-08-20,10,1,2434,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2435,Panamá,Isla Pastores Outside,2013-08-20,10,1,2435,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2436,Panamá,Isla Pastores Outside,2013-08-20,10,1,2436,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2437,Panamá,Isla Pastores Outside,2013-08-20,10,1,2437,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2438,Panamá,Isla Pastores Outside,2013-08-20,10,1,2438,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2439,Panamá,Isla Pastores Outside,2013-08-20,10,1,2439,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2440,Panamá,Isla Pastores Outside,2013-08-20,10,1,2440,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2441,Panamá,Isla Pastores Outside,2013-08-20,10,1,2441,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2442,Panamá,Isla Pastores Outside,2013-08-20,10,1,2442,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2443,Panamá,Isla Pastores Outside,2013-08-20,10,1,2443,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2444,Panamá,Isla Pastores Outside,2013-08-20,10,1,2444,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2445,Panamá,Isla Pastores Outside,2013-08-20,10,1,2445,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2446,Panamá,Isla Pastores Outside,2013-08-20,10,1,2446,Siderastrea siderea,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
2447,Panamá,Isla Pastores Outside,2013-08-20,10,1,2447,Siderastrea siderea,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
2448,Panamá,Isla Pastores Outside,2013-08-20,10,1,2448,Siderastrea siderea,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
2449,Panamá,Isla Pastores Outside,2013-08-20,10,1,2449,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2450,Panamá,Isla Pastores Outside,2013-08-20,10,1,2450,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2451,Panamá,Isla Pastores Outside,2013-08-20,10,1,2451,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2452,Panamá,Isla Pastores Outside,2013-08-20,10,1,2452,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2453,Panamá,Isla Pastores Outside,2013-08-20,10,1,2453,Stephanocoenia intersepta,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2454,Panamá,Isla Pastores Outside,2013-08-20,10,1,2454,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2455,Panamá,Isla Pastores Outside,2013-08-20,5,2,2455,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2456,Panamá,Isla Pastores Outside,2013-08-20,5,2,2456,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2457,Panamá,Isla Pastores Outside,2013-08-20,5,2,2457,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2458,Panamá,Isla Pastores Outside,2013-08-20,5,2,2458,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2459,Panamá,Isla Pastores Outside,2013-08-20,5,2,2459,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2460,Panamá,Isla Pastores Outside,2013-08-20,5,2,2460,Agaricia tenuifolia,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2461,Panamá,Isla Pastores Outside,2013-08-20,5,2,2461,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2462,Panamá,Isla Pastores Outside,2013-08-20,5,2,2462,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2463,Panamá,Isla Pastores Outside,2013-08-20,5,2,2463,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2464,Panamá,Isla Pastores Outside,2013-08-20,5,2,2464,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2465,Panamá,Isla Pastores Outside,2013-08-20,5,2,2465,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2466,Panamá,Isla Pastores Outside,2013-08-20,5,2,2466,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2467,Panamá,Isla Pastores Outside,2013-08-20,5,2,2467,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2468,Panamá,Isla Pastores Outside,2013-08-20,5,2,2468,Agaricia tenuifolia,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2469,Panamá,Isla Pastores Outside,2013-08-20,5,2,2469,Agaricia tenuifolia,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2470,Panamá,Isla Pastores Outside,2013-08-20,5,2,2470,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2471,Panamá,Isla Pastores Outside,2013-08-20,5,2,2471,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2472,Panamá,Isla Pastores Outside,2013-08-20,5,2,2472,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2473,Panamá,Isla Pastores Outside,2013-08-20,5,2,2473,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2474,Panamá,Isla Pastores Outside,2013-08-20,5,2,2474,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2475,Panamá,Isla Pastores Outside,2013-08-20,5,2,2475,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2476,Panamá,Isla Pastores Outside,2013-08-20,5,2,2476,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2477,Panamá,Isla Pastores Outside,2013-08-20,5,2,2477,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2478,Panamá,Isla Pastores Outside,2013-08-20,5,2,2478,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2479,Panamá,Isla Pastores Outside,2013-08-20,5,2,2479,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2480,Panamá,Isla Pastores Outside,2013-08-20,5,2,2480,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2481,Panamá,Isla Pastores Outside,2013-08-20,5,2,2481,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2482,Panamá,Isla Pastores Outside,2013-08-20,5,2,2482,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2483,Panamá,Isla Pastores Outside,2013-08-20,5,2,2483,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2484,Panamá,Isla Pastores Outside,2013-08-20,5,2,2484,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2485,Panamá,Isla Pastores Outside,2013-08-20,5,2,2485,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2486,Panamá,Isla Pastores Outside,2013-08-20,5,2,2486,Helioseris cucullata,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2487,Panamá,Isla Pastores Outside,2013-08-20,5,2,2487,Helioseris cucullata,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2488,Panamá,Isla Pastores Outside,2013-08-20,5,2,2488,Helioseris cucullata,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2489,Panamá,Isla Pastores Outside,2013-08-20,5,2,2489,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2490,Panamá,Isla Pastores Outside,2013-08-20,5,2,2490,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2491,Panamá,Isla Pastores Outside,2013-08-20,5,2,2491,Montastrea cavernosa,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2492,Panamá,Isla Pastores Outside,2013-08-20,5,2,2492,Montastrea cavernosa,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
2493,Panamá,Isla Pastores Outside,2013-08-20,5,2,2493,Montastrea cavernosa,80+,NA,NA,100,100,0,NA,NA,NA,NA
2494,Panamá,Isla Pastores Outside,2013-08-20,5,2,2494,Orbicella annularis,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
2495,Panamá,Isla Pastores Outside,2013-08-20,5,2,2495,Branching Porites spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2496,Panamá,Isla Pastores Outside,2013-08-20,5,2,2496,Branching Porites spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2497,Panamá,Arcoiris Reef,2013-08-20,10,1,2497,Agaricia agaricites,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2498,Panamá,Arcoiris Reef,2013-08-20,10,1,2498,Agaricia agaricites,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2499,Panamá,Arcoiris Reef,2013-08-20,10,1,2499,Agaricia agaricites,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2500,Panamá,Arcoiris Reef,2013-08-20,10,1,2500,Agaricia agaricites,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2501,Panamá,Arcoiris Reef,2013-08-20,10,1,2501,Agaricia agaricites,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2502,Panamá,Arcoiris Reef,2013-08-20,10,1,2502,Agaricia agaricites,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2503,Panamá,Arcoiris Reef,2013-08-20,10,1,2503,Agaricia agaricites,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2504,Panamá,Arcoiris Reef,2013-08-20,10,1,2504,Agaricia agaricites,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2505,Panamá,Arcoiris Reef,2013-08-20,10,1,2505,Agaricia agaricites,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2506,Panamá,Arcoiris Reef,2013-08-20,10,1,2506,Agaricia agaricites,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2507,Panamá,Arcoiris Reef,2013-08-20,10,1,2507,Agaricia agaricites,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2508,Panamá,Arcoiris Reef,2013-08-20,10,1,2508,Agaricia agaricites,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2509,Panamá,Arcoiris Reef,2013-08-20,10,1,2509,Agaricia agaricites,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2510,Panamá,Arcoiris Reef,2013-08-20,10,1,2510,Agaricia tenuifolia,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2511,Panamá,Arcoiris Reef,2013-08-20,10,1,2511,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2512,Panamá,Arcoiris Reef,2013-08-20,10,1,2512,Colpophyllia natans,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2513,Panamá,Arcoiris Reef,2013-08-20,10,1,2513,Colpophyllia natans,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2514,Panamá,Arcoiris Reef,2013-08-20,10,1,2514,Colpophyllia natans,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2515,Panamá,Arcoiris Reef,2013-08-20,10,1,2515,Colpophyllia natans,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2516,Panamá,Arcoiris Reef,2013-08-20,10,1,2516,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2517,Panamá,Arcoiris Reef,2013-08-20,10,1,2517,Montastrea cavernosa,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2518,Panamá,Arcoiris Reef,2013-08-20,10,1,2518,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2519,Panamá,Arcoiris Reef,2013-08-20,10,1,2519,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2520,Panamá,Arcoiris Reef,2013-08-20,10,1,2520,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2521,Panamá,Arcoiris Reef,2013-08-20,10,1,2521,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2522,Panamá,Arcoiris Reef,2013-08-20,10,1,2522,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2523,Panamá,Arcoiris Reef,2013-08-20,10,1,2523,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2524,Panamá,Arcoiris Reef,2013-08-20,10,1,2524,Orbicella annularis,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
2525,Panamá,Arcoiris Reef,2013-08-20,10,1,2525,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2526,Panamá,Arcoiris Reef,2013-08-20,10,1,2526,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2527,Panamá,Arcoiris Reef,2013-08-20,10,1,2527,Orbicella annularis,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2528,Panamá,Arcoiris Reef,2013-08-20,10,1,2528,Orbicella annularis,40 to 80,NA,NA,100,100,0,NA,NA,NA,NA
2529,Panamá,Arcoiris Reef,2013-08-20,10,1,2529,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2530,Panamá,Arcoiris Reef,2013-08-20,10,1,2530,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2531,Panamá,Arcoiris Reef,2013-08-20,10,1,2531,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2532,Panamá,Arcoiris Reef,2013-08-20,10,1,2532,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2533,Panamá,Arcoiris Reef,2013-08-20,10,1,2533,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2534,Panamá,Arcoiris Reef,2013-08-20,10,1,2534,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2535,Panamá,Arcoiris Reef,2013-08-20,10,1,2535,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2536,Panamá,Arcoiris Reef,2013-08-20,10,1,2536,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2537,Panamá,Arcoiris Reef,2013-08-20,10,1,2537,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2538,Panamá,Arcoiris Reef,2013-08-20,10,1,2538,Porites astreoides,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2539,Panamá,Arcoiris Reef,2013-08-20,10,1,2539,Porites astreoides,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2540,Panamá,Arcoiris Reef,2013-08-20,10,1,2540,Porites astreoides,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2541,Panamá,Arcoiris Reef,2013-08-20,10,1,2541,Porites astreoides,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2542,Panamá,Arcoiris Reef,2013-08-20,10,1,2542,Porites astreoides,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2543,Panamá,Arcoiris Reef,2013-08-20,10,1,2543,Porites astreoides,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2544,Panamá,Arcoiris Reef,2013-08-20,10,1,2544,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2545,Panamá,Arcoiris Reef,2013-08-20,10,1,2545,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2546,Panamá,Arcoiris Reef,2013-08-20,10,1,2546,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2547,Panamá,Arcoiris Reef,2013-08-20,10,1,2547,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2548,Panamá,Arcoiris Reef,2013-08-20,10,1,2548,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2549,Panamá,Arcoiris Reef,2013-08-20,10,1,2549,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2550,Panamá,Arcoiris Reef,2013-08-20,10,1,2550,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2551,Panamá,Arcoiris Reef,2013-08-20,10,1,2551,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2552,Panamá,Arcoiris Reef,2013-08-20,10,1,2552,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2553,Panamá,Arcoiris Reef,2013-08-20,10,1,2553,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2554,Panamá,Arcoiris Reef,2013-08-20,10,1,2554,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2555,Panamá,Arcoiris Reef,2013-08-20,10,1,2555,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2556,Panamá,Arcoiris Reef,2013-08-20,10,1,2556,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2557,Panamá,Arcoiris Reef,2013-08-20,10,1,2557,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2558,Panamá,Arcoiris Reef,2013-08-20,10,1,2558,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2559,Panamá,Arcoiris Reef,2013-08-20,10,1,2559,Siderastrea siderea,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2560,Panamá,Arcoiris Reef,2013-08-20,10,1,2560,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2561,Panamá,Arcoiris Reef,2013-08-20,10,1,2561,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2562,Panamá,Arcoiris Reef,2013-08-20,10,1,2562,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2563,Panamá,Arcoiris Reef,2013-08-20,10,1,2563,Stephanocoenia intersepta,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2564,Panamá,Arcoiris Reef,2013-08-20,10,1,2564,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2565,Panamá,Arcoiris Reef,2013-08-20,10,1,2565,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2566,Panamá,Arcoiris Reef,2013-08-20,10,1,2566,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2567,Panamá,Arcoiris Reef,2013-08-20,10,1,2567,Stephanocoenia intersepta,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2568,Panamá,Arcoiris Reef,2013-08-20,10,1,2568,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2569,Panamá,Arcoiris Reef,2013-08-20,10,1,2569,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2570,Panamá,Arcoiris Reef,2013-08-20,10,1,2570,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2571,Panamá,Arcoiris Reef,2013-08-20,10,1,2571,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2572,Panamá,Arcoiris Reef,2013-08-20,10,1,2572,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2573,Panamá,Arcoiris Reef,2013-08-20,10,1,2573,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2574,Panamá,Arcoiris Reef,2013-08-20,10,1,2574,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2575,Panamá,Arcoiris Reef,2013-08-20,10,1,2575,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2576,Panamá,Arcoiris Reef,2013-08-20,10,1,2576,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2577,Panamá,Arcoiris Reef,2013-08-20,10,1,2577,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2578,Panamá,Arcoiris Reef,2013-08-20,10,1,2578,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2579,Panamá,Arcoiris Reef,2013-08-20,10,1,2579,Agaricia lamarcki,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
2580,Panamá,Arcoiris Reef,2013-08-20,10,1,2580,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2581,Panamá,Arcoiris Reef,2013-08-20,10,1,2581,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2582,Panamá,Arcoiris Reef,2013-08-20,10,1,2582,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2583,Panamá,Arcoiris Reef,2013-08-20,10,1,2583,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2584,Panamá,Arcoiris Reef,2013-08-20,10,1,2584,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2585,Panamá,Arcoiris Reef,2013-08-20,10,1,2585,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2586,Panamá,Arcoiris Reef,2013-08-20,10,1,2586,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2587,Panamá,Arcoiris Reef,2013-08-20,10,1,2587,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2588,Panamá,Arcoiris Reef,2013-08-20,10,1,2588,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2589,Panamá,Arcoiris Reef,2013-08-20,10,1,2589,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2590,Panamá,Arcoiris Reef,2013-08-20,10,1,2590,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2591,Panamá,Arcoiris Reef,2013-08-20,10,1,2591,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2592,Panamá,Arcoiris Reef,2013-08-20,10,1,2592,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2593,Panamá,Arcoiris Reef,2013-08-20,10,1,2593,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2594,Panamá,Arcoiris Reef,2013-08-20,10,1,2594,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2595,Panamá,Arcoiris Reef,2013-08-20,10,1,2595,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2596,Panamá,Arcoiris Reef,2013-08-20,10,1,2596,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2597,Panamá,Arcoiris Reef,2013-08-20,10,1,2597,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2598,Panamá,Arcoiris Reef,2013-08-20,10,1,2598,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2599,Panamá,Arcoiris Reef,2013-08-20,10,1,2599,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2600,Panamá,Arcoiris Reef,2013-08-20,10,1,2600,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2601,Panamá,Arcoiris Reef,2013-08-20,10,1,2601,Agaricia lamarcki,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
2602,Panamá,Arcoiris Reef,2013-08-20,10,1,2602,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2603,Panamá,Arcoiris Reef,2013-08-20,10,1,2603,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2604,Panamá,Arcoiris Reef,2013-08-20,10,1,2604,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2605,Panamá,Arcoiris Reef,2013-08-20,10,1,2605,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2606,Panamá,Arcoiris Reef,2013-08-20,10,1,2606,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2607,Panamá,Arcoiris Reef,2013-08-20,10,1,2607,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2608,Panamá,Arcoiris Reef,2013-08-20,10,1,2608,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2609,Panamá,Arcoiris Reef,2013-08-20,10,1,2609,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2610,Panamá,Arcoiris Reef,2013-08-20,10,1,2610,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2611,Panamá,Arcoiris Reef,2013-08-20,10,1,2611,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2612,Panamá,Arcoiris Reef,2013-08-20,10,1,2612,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2613,Panamá,Arcoiris Reef,2013-08-20,10,1,2613,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2614,Panamá,Arcoiris Reef,2013-08-20,10,1,2614,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
2615,Panamá,Arcoiris Reef,2013-08-20,10,1,2615,Agaricia lamarcki,20 to 40,NA,NA,100,100,0,NA,NA,NA,NA
